url,company,website,job_name,job_description,job_function
https://www.timesjobs.com/job-detail/senior-developer-sap-ariba-bengaluru-bangalore-7-to-10-yrs-jobid-h5ew6UEoq2lzpSvf__PLUS__uAgZw==&source=srp,SAP Ariba,https://www.sap.com/india/index.html,"
	  
  Senior Developer
  ","
,7  Years of overall experience in web-application UI design and implementation.,
,
,Expert knowledge of computer science or related field, with strong competencies in data structures, algorithms, and software design.,
,
,Expert in HTML, CSS, JavaScript / ECMAScript 6, and cross-browser compatibility issues.,
,
,Experience in developing reusable JavaScript components and web-based UI frameworks.,
,
,Experience using open-sourced UI frameworks, such as jQuery, Angular, React (with Flux or Redux), Vue, and OpenUI5.,
,
,Experience in converting UX mockups to UIs.,
,
,Experience in debugging web-based UI code and performance-tuning them.,
,
,Experience in unit testing with QUnit, Karma, or Jest with Enzyme.,
,
,Solid understanding of implementing web-accessible applications (using guidelines from ADA Section 508 and WCAG).,
,
,Solid understanding of supporting Right-to-Left languages (such as Arabic and Hebrew).,
,
,Solid understanding of optimizing web applications with a CDN, such as Akamai, Microsoft Azure CDN, or Amazon CloudFront.,
,
,Solid UX experience and ability to understand complex UI problem scenarios and propose solutions.,
,
,Working knowledge of Internet protocols and practices, such as HTTP caching, OAuth/SAML, etc.,
,
,Working knowledge of API fundamentals and experience consuming REST API.,
,
,Collaborate with backend engineers to architect solutions that align with backend capabilities and effectively utilize available data and services.,
,
,Working knowledge of web security, including Cross Site Scripting, Cross-Site Request Forgery, and HTTP Header Injection.,
,
,Working knowledge with CSS preprocessors (SASS/LESS) and CSS organization methodologies (BEM, OOCSS, SMACSS).,
,
,Working knowledge of Web Components.,
,
,Working familiarity with OOA, OOD, and UML.,
,
,Ability to communicate effectively with other team members.,
,
,Passionate about developing cool UIs and a self-starter.,
,Proof of past work (e.g., open source contributions in GitHub),Experienced in cloud applications and understanding the cloud operation model; expertise in public cloud is a plus.,Experience developing in other languages besides JavaScript, including but not limited to Java, Objective-C, Swift, Python, Scala, and Go.,1 year of experience leading UI development in a software project.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-app-developer-wieaw-technologies-pvt-ltd-cochin-kochi-ernakulam-2-to-5-yrs-jobid-aUuQcKBNrP9zpSvf__PLUS__uAgZw==&source=srp,wieaw technologies pvt. ltd.,https://www.wieaw.com/,"
	  
  iOS App Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/lead-ios-developer-peerlogic-systems-llp-pune-4-to-7-yrs-jobid-x3CpyB88AtpzpSvf__PLUS__uAgZw==&source=srp,PeerLogic Systems LLP,http://www.peerlogicsys.com,"
	  
  Lead iOS Developer
  ","Responsible for architecting and leading the development effort on our new native soft-phone (VOIP) app for iOS, and possibly watchOS, iPadOS, and macOS in the future.,Work independently to understand requirements from a client, design the application for performance and usability, and deliver it with maximum test coverage.,Perform code reviews, create detailed plans, and work collaboratively with a development team.,Provide support and bug fixes as and when required.,Build and lead a team of junior engineers.,At least 4 years of hands-on mobile development experience with iOS.,Strong knowledge of Objective C, Swift, and SwiftUI programming.,Experience with RESTful APIs and third-party libraries.,Solid understanding of the full mobile development life cycle.,Familiar with both following and leading an Agile / Scrum process.,Excellent written and verbal communication.,Excellent judgment and decision-making skills.,Strong sense of ownership and passion for engineering great products with stellar user experiences.,Telecommunications/VOIP experience and an understanding of network topology and telecommunications architecture are a plus.,Experience with Android/React Native/Cordova is a plus.,Distributed version control - Git on GitHub/Bitbucket.,Knowledge of the general mobile landscape, architectures, trends, and emerging technologies.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-busisol-sourcing-india-pvt-ltd-chennai-3-to-6-yrs-jobid-hfiOUGfcMLxzpSvf__PLUS__uAgZw==&source=srp,BUSISOL SOURCING INDIA PVT. LTD,,"
	  
  Ios Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/technical-consultant-firewall-infinity-business-solutions-pvt-ltd-gurgaon-9-to-13-yrs-jobid-lV0kFMJY8p9zpSvf__PLUS__uAgZw==&source=srp,infinity business solutions pvt ltd,https://ibsforyou.com/job-openings/,"
	  
  Technical Consultant - Firewall
  ",,IT Hardware : Hardware Products & Services
https://www.timesjobs.com/job-detail/react-native-developer-xonier-technologies-pvt-ltd-noida-greater-noida-2-to-5-yrs-jobid-OP1X0gzjzn9zpSvf__PLUS__uAgZw==&source=srp,xonier technologies pvt ltd,https://xoniertechnologies.com/careers,"
	  
  React Native Developer
  ","Job Type:, Full Time,Experience:, 2 to 5 yrs,Location:, Noida, Uttar Pradesh,2  years of professional experience working with React Native.,Experience working with Swift, Java required.,Meaningful experience working on large, complex systems.,Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon, both in regards to estimates and to the general process.,An understanding of React Native best practices and a commitment to following them.,Ability to work through new and difficult React Native issues and contribute to libraries as needed.,Ability to create and maintain continuous integration and delivery of React Native applications.,A positive mindset and can-do attitude.,Forensic attention to detail.,You work well within a team environment and enjoy working in the office with your colleagues.,Ability to consistently work 40 hours per week.,Graduates B.E/B.TECH/BCA/MCA,Proficient in React Native, Redux, Type Script,Experience architecting and building commercial apps, released in both the App Store and Play Store.,Proficient in JavaScript, including JSON, DOM manipulation and the JavaScript Object Model,Proficient understanding of cross-browser compatibility issues and workarounds,Thorough understanding of AngularJS and its core principles,Ability to use third-party Angular components to reduce the development time,Hands-on and implements complex Angular applications, directives, controllers, services,Build reusable code and libraries for future use,Optimize application for maximum speed and scalability,Ability to create a responsive design and mobile-friendly applications",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/digital-marketing-executive-archetive-solutions-private-limited-chennai-2-to-5-yrs-jobid-LUPXAe1v58hzpSvf__PLUS__uAgZw==&source=srp,ARCHETIVE SOLUTIONS PRIVATE LIMITED,http://www.archetivesolutions.com/,"
	  
  DIGITAL MARKETING EXECUTIVE
  ",,Marketing/MR/Media Planning
https://www.timesjobs.com/job-detail/react-js-developer-alliance-recruitment-agency-karnal-1-to-5-yrs-jobid-i__PLUS__a5PcuBHgxzpSvf__PLUS__uAgZw==&source=srp,alliance recruitment agency,http://www.alliancerecruitmentagency.com,"
	  
  React js Developer
  ","Work as part of an agile team to build React JS applications,Architect, build and maintain excellent React applications with clean code,Implement pixel perfect UI's that match designs.,Implement clean, modern, smooth animations and transitions that provide an excellent user experience.,Integrate third-party APIs,Work with native modules when required.,Work as part of a small team, which will include other frontend/backend developers, and a project manager,Assist with building estimates.,Work with modern tools including Slack, GitHub, Jira, Google Docs, etc.,Participate in Learning and Development to assist rest team members learn from you,1  years experience in developing responsive UIs and web applications using React, Redux, Flask, Hooks etc,Must have experience in Web services, Web API, REST services, HTML, CSS3,Experience of consuming REST APIs,Experience in Social API integration, Core location APIs, WebViews, Payments integration,Strong problem solving skills, data structures and algorithms.,Ability to work through new and difficult React issues,Ability to create and maintain continuous integration and delivery,A positive mindset and can-do attitude.,Attention to detail,Good Written and Verbal Communication,Experience of React Native and EXPO,Experience working with Swift, Java,Working experience in IT services environment,Project Management Experience,Experience working on large, complex systems,Experience working with US/EU/CA/Australia Clients,Work as part of an agile team to build React JS applications,Architect, build and maintain excellent React applications with clean code,Implement pixel perfect UI's that match designs.,Implement clean, modern, smooth animations and transitions that provide an excellent user experience.,Integrate third-party APIs,Work with native modules when required.,Work as part of a small team, which will include other frontend/backend developers, and a project manager,Assist with building estimates.,Work with modern tools including Slack, GitHub, Jira, Google Docs, etc.,Participate in Learning and Development to assist rest team members learn from you,1  years' experience in developing responsive UIs and web applications using React, Redux, Flask, Hooks etc,Must have experience in Web services, Web API, REST services, HTML, CSS3,Experience of consuming REST APIs,Experience in Social API integration, Core location APIs, WebViews, Payments integration,Strong problem solving skills, data structures and algorithms.,Ability to work through new and difficult React issues,Ability to create and maintain continuous integration and delivery,A positive mindset and can-do attitude.,Attention to detail,Good Written and Verbal Communication",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/mobile-application-developer-dreamajax-technologies-bengaluru-bangalore-3-to-6-yrs-jobid-7ywWLnAU4M1zpSvf__PLUS__uAgZw==&source=srp,DREAMAJAX TECHNOLOGIES,,"
	  
  MOBILE APPLICATION DEVELOPER
  ","B.E / B.Tech / MCA / M.Sc., or equivalent with 3  Year(s) of Experience in Mobile Application,Knowledge of the iOS or Android for Native / Hybrid applications,Mobile development experience in iOS or Android ecosystem such as: Android J2EE/J2ME, Android SDK, SQLite/MySQL, Eclipse,iOS - Objective-C, iOS SDK, Xcode, Swift,Strong oral, logical and analytical skills,Quality-focused development practices,Solid understanding and implementation experience with using Android SDK and/or iOS,Desire and ability to work in an environment with test-driven development (TDD), continuous integration, and pair programming,Experience in stewarding an app through development, testing, and publishing in the App store including beta testing, certificate signing, profiles, review processes, etc.,Experience in object-oriented programming languages (i.e. Swift, Java, Objective C, C#, Kotlin etc.) and working with remove data via REST and JSON,Understanding of UI controls and developer tools,Published at least one mobile application,Experience creating reactive touch-based interfaces,High interest in the field of technology, mobile, usability & design,Passion for learning, continuous improvement, and software craftsmanship",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/flutter-developer-invoay-software-pune-1-to-4-yrs-jobid-XUpdxEqQvGVzpSvf__PLUS__uAgZw==&source=srp,Invoay Software,http://www.invoay.com,"
	  
  Flutter Developer
  ","Min 1 year of experience in App development.,Understanding of Dart and Flutter libraries app development.,Having a good understanding of Android and iOS component systems.,Have worked with at least Java (Android) or Swift (iOS) application code.,Understanding of Social Platform, Google Maps, Analytics Integrations.,Knowledge of Push Notification & cloud-based messaging.,Experience with JSON, XML, JavaScript, and interfacing applications to server-side APIs.,Solid grasp of algorithms, memory management, object-oriented programming, MVC programming, and concurrent programming.,Extensive experience detecting and correcting memory usage issues, as well as optimizing code for application performance.,A solid understanding of mobile operating system fundamentals such as processes, inter-process communication, multi-threading primitives, race conditions, and deadlocks.,Good knowledge of Git version control systems.,UX knowledge is a plus but not mandatory.,Should have a good attitude & aptitude skill.,Only for candidates with B.E/B.Tech/MCA education.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/senior-mobile-app-developer-soul-of-pluto-hyderabad-secunderabad-4-to-7-yrs-jobid-bc1GuPy9Dp5zpSvf__PLUS__uAgZw==&source=srp,soul of pluto,http://soulofpluto.com/,"
	  
  Senior Mobile App Developer
  ","Mandatory:, 4  Years minimum experience with React Native, PhoneGap, Cordova, Xamarin,4  Years of cross-platform Mobile App development experience,Building and designing Responsive UIs using different UI frameworks,Familiarity with RESTful APIs to connect Android applications to back-end services,Strong knowledge of Mobile UI design principles, patterns, and best practices,Experience with offline storage, threading, and performance tuning,Familiarity with cloud message APIs and push notifications,Ability to design applications around natural user interfaces, such as touch.,Knowledge of various free/paid libraries, Plugins available for common tasks,Familiarity with the use of additional sensors, such as gyroscopes and accelerometers,Knowledge of SQLite and other storage mechanisms,Submission of tools to Apple App store and Google Play Stores,Use of user-feedback tools like test flight, invision, Hockeyapp etc,Get analytics, crash reports, and user metrics.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/senior-mobile-app-developer-soul-of-pluto-tech-llp-hyderabad-secunderabad-4-to-7-yrs-jobid-5avAisPVAptzpSvf__PLUS__uAgZw==&source=srp,Soul Of Pluto Tech LLP,http://www.soulofpluto.com,"
	  
  Senior Mobile App Developer
  ","Mandatory:, 4  Years minimum experience with React Native, PhoneGap, Cordova, Xamarin,4  Years of cross-platform Mobile App development experience,Building and designing Responsive UIs using different UI frameworks,Familiarity with RESTful APIs to connect Android applications to back-end services,Strong knowledge of Mobile UI design principles, patterns, and best practices,Experience with offline storage, threading, and performance tuning,Familiarity with cloud message APIs and push notifications,Ability to design applications around natural user interfaces, such as touch.,Knowledge of various free/paid libraries, Plugins available for common tasks,Familiarity with the use of additional sensors, such as gyroscopes and accelerometers,Knowledge of SQLite and other storage mechanisms,Submission of tools to Apple App store and Google Play Stores,Use of user-feedback tools like test flight, invision, Hockeyapp etc",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-infinity-group-delhi-delhi-ncr-3-to-6-yrs-jobid-Fcu23Ww__PLUS__WAxzpSvf__PLUS__uAgZw==&source=srp,INFINITY GROUP,,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/relationship-officer-archetive-solutions-private-limited-chennai-4-to-7-yrs-jobid-y78iNaeFTK1zpSvf__PLUS__uAgZw==&source=srp,ARCHETIVE SOLUTIONS PRIVATE LIMITED,http://www.archetivesolutions.com/,"
	  
  RELATIONSHIP OFFICER
  ","Responsible for managing the vendor team, closely monitoring the orders, and play a significant role in expanding business operations throughout North America.,Continuous interaction with the vendors and the clients based out of USA.,Compiling and sending the status and completion reports and holding status calls with the contractors.,Performing feasibility checks, providing estimates with suggestions for projects that are current and in pipeline.,Prioritize the jobs as per the complexities and deadlines and ensure systematic distribution of work amongst the team.,Multitasking will be an essential quality for this job role.,You should be a proactive problem solver who would understand and properly interpret the clients requirements and track the order system.,Job role will involve but not limited to back office operations, analysis, and email or phone communication with Vendors and Client.",Sales/Business Development
